Name,Coefficient,Coefficient_std_error,Coefficient_P_value,Phenotype
End_7,2.0182114443618886e-07,1.4525159283167196e-07,0.0823465979864695,23114
COP,1.9898903447412002e-07,1.4898352051257056e-07,0.0908327327396882,23114
End_6,1.887512877346753e-07,1.432833004726199e-07,0.0938641365539905,23114
End_4,1.7463777303734412e-07,1.3555387176462374e-07,0.0988160019839264,23114
Gbl_HB_4,4.215323557774051e-07,3.3010758094991324e-07,0.1008091584502835,23114
End_2,1.8773621160682404e-07,1.518970729213223e-07,0.1082397687592201,23114
Rgl_Tel_dorsal,2.1350714430885857e-07,1.750195863023176e-07,0.1112505795259904,23114
Neur_DA,1.8175038402985409e-07,1.515240044436659e-07,0.1151702024943159,23114
Neur_MB_Glut_NBL_2,1.641712103677882e-07,1.416052373545758e-07,0.1231550789488707,23114
Neur_MB_Glut,1.561475479908064e-07,1.3703082556356086e-07,0.127245931371364,23114
Neur_HB_Glut,1.8056631782811226e-07,1.6330001319813753e-07,0.134420912763945,23114
PreOPC_1,3.555310558116925e-07,3.2224348602343306e-07,0.1349485761201778,23114
End_3,1.2597168503607898e-07,1.1418286943989887e-07,0.1349603820997966,23114
End_early_1,2.251545687843531e-07,2.0799311725953307e-07,0.1395130518622623,23114
Neur_Gly_2,2.141292921706916e-07,2.02754462104432e-07,0.1454609219022491,23114
Rgl_Tel_2,4.579655349477969e-07,4.372533640582694e-07,0.1474647559140121,23114
Neur_Gly_4,2.004180824958755e-07,1.945857117043862e-07,0.1515112759094188,23114
Neur_GABA_2,4.216138890606845e-07,4.173069155791572e-07,0.156170790962069,23114
Rgl_CB_VZ,1.8964317952768245e-07,1.8899473247983097e-07,0.1578264687741212,23114
Neur_HB_NBL,2.989487297302742e-07,3.046485686836509e-07,0.1632247664873606,23114
End_5,1.1758900075532713e-07,1.2028920197951977e-07,0.1641478692293504,23114
End_9,1.2564508194058476e-07,1.2964409204057606e-07,0.1662341954009106,23114
OPC_6,1.667048658890068e-07,1.865797896826484e-07,0.1858007266938525,23114
Gbl_late,5.827928622573316e-07,7.21021461624454e-07,0.2094624575048285,23114
Gbl_Di,1.5297937649048446e-07,1.927524608138185e-07,0.2136975143349804,23114
PreOPC_2,1.9191005989535706e-07,2.4360542448029576e-07,0.2154096044956727,23114
VLMC_SLC6A13_3,5.787224680834309e-07,8.005323995205354e-07,0.2348639091059171,23114
Neur_Gly_5,2.0639955420381838e-07,2.8894167215227733e-07,0.2375117338117443,23114
Neur_HB_Glut_2,1.4410771805359637e-07,2.022605570293729e-07,0.2380820875920004,23114
End_10,1.0721446927838105e-07,1.5054698036597526e-07,0.2381809356561948,23114
Neur_CB_GABA_1,4.421837346716518e-07,6.313538568495083e-07,0.2418469297652674,23114
Neur_Gly_3,1.2211656089474888e-07,1.827793246426187e-07,0.2520319229393551,23114
OPC_5,1.1445816879485873e-07,1.7137944881129816e-07,0.2521101959504842,23114
Neur_GABA_3,1.697270626455823e-07,2.581149253147668e-07,0.2554091918239365,23114
Rgl_MB_1,8.89226078146038e-08,1.3732432076873713e-07,0.2586421594354381,23114
Per_6,6.77448632712652e-08,1.1612548546669252e-07,0.2798199834107632,23114
Rgl_Tel_1,1.576706609424841e-07,2.852903730162673e-07,0.2902456234375182,23114
Neur_late,1.3473543369222532e-07,2.4803879301496305e-07,0.2934949967501957,23114
Gbl_MB,3.889174153584605e-07,7.697105144832963e-07,0.3066819668866719,23114
PreOPC,7.841349250401389e-08,1.6143318872019665e-07,0.3135780978559299,23114
OPC_4,6.837692100629182e-08,1.4335751741914181e-07,0.3166925222480701,23114
Per_7,7.415964917447724e-08,1.642359935417025e-07,0.3257990416461858,23114
Gbl_HB_1,3.822546057938899e-08,9.117282241706961e-08,0.3375116884225001,23114
Neur_DRG_2,1.230730945526149e-07,2.9903847856965564e-07,0.3403299745081087,23114
Neur_CB_NBL_1,3.3303599854864944e-08,1.025067687148742e-07,0.3726315138773997,23114
Rgl_CB_3,8.081077721027289e-08,2.537421575533524e-07,0.375061963632157,23114
Per_1,2.3537805982480854e-08,9.137902287031373e-08,0.3983638555217288,23114
Schwl_2,4.8523142058742293e-08,1.993097792804545e-07,0.4038261213715664,23114
Per_2,1.7825031496514014e-08,8.38629125679598e-08,0.4158391293775524,23114
End_8,2.4676278945259157e-08,1.19495164545025e-07,0.4181984585385027,23114
Neur_Gly_7,8.293232808085492e-08,4.117162163615989e-07,0.4201808657281467,23114
Schwl_1,6.400170839039373e-08,3.901824557571516e-07,0.4348536826609381,23114
Neur_Int_LGE_CGE,2.455629961254548e-08,1.5140115324317984e-07,0.4355766958024649,23114
Neur_Gly_1,1.03318809880091e-07,6.573495707583163e-07,0.437553530534526,23114
Neur_DRG_1,2.692201300722494e-08,1.9624334910525482e-07,0.4454415401021832,23114
Per_3,1.2291591510509124e-08,9.52060736583428e-08,0.4486372355955594,23114
VSMC,9.614323562796025e-09,1.0412813155712823e-07,0.4632172661446186,23114
Neur_Int_MGE,1.1913536083802736e-08,1.5001330993315353e-07,0.4683506617437422,23114
Neur_CB_IPC_1,1.36524402788487e-08,1.928213447846723e-07,0.4717770438183306,23114
Neur_Purk_prog,6.1553532508917045e-09,9.991417560930222e-08,0.4754381377596496,23114
Neur_Gly_6,1.824416310806513e-08,3.070402187634045e-07,0.4763090079554812,23114
Neur_GABA_1,7.795961445041915e-09,2.439724991548155e-07,0.4872542624768492,23114
Mic_dividing,3.052511761108222e-09,1.0699392111596188e-07,0.4886198130752974,23114
Neur_MB_GABA_1,-1.1285573342624083e-09,9.61292786025881e-08,0.5046834731407993,23114
Schwl_3,-2.9764511170290262e-08,3.3679843987780497e-07,0.5352106245564257,23114
Per_4,-1.016695647184814e-08,1.1034369738780137e-07,0.5367061933835984,23114
Mic_3,-1.1468527485568828e-08,1.0393601340947017e-07,0.5439310011855361,23114
Mic_active_2,-1.5805230584979034e-08,1.0809993431046829e-07,0.5581219721956997,23114
Mic_5,-1.6584937307116937e-08,1.0477835441423164e-07,0.5628842453057975,23114
Per_5,-1.7625543484502037e-08,1.0997960209673981e-07,0.5636626273554769,23114
Mic_4,-1.7493044717583348e-08,1.0466793134422161e-07,0.5663657184495188,23114
Mic_1,-1.7689495432622276e-08,1.0127886535706873e-07,0.5693270997386514,23114
Neur_MB_GABA_TAL2,-1.90714894199784e-08,1.076627949195288e-07,0.5703011601854452,23114
Roof_plate,-2.3753531695128025e-08,1.1527283404525869e-07,0.5816293724680168,23114
Neur_MB_GABA_IPC,-6.297515999721742e-08,2.4133515401837375e-07,0.6029324724256763,23114
OPC_3,-5.147503395106525e-08,1.933259732244596e-07,0.6049806317284735,23114
PVM,-3.77648005255648e-08,1.2799098732735825e-07,0.6160253201732273,23114
Rgl_MB_2,-3.837244181897916e-08,1.2153470078895188e-07,0.6238971810231214,23114
Rgl_CB_2,-3.4534331117095575e-08,1.0700782829698513e-07,0.6265490544441703,23114
Mic_2,-3.734008805693933e-08,1.0307852004552378e-07,0.6414170071585361,23114
Mic_6,-4.200224219549968e-08,1.1573616812137065e-07,0.6416653276905553,23114
VLMC_SLC6A13_2,-3.635358412422357e-08,9.918589316765513e-08,0.6430113435252802,23114
Mic_active_1,-3.75930702057338e-08,9.634819982519157e-08,0.6517980050401406,23114
Neur_MB_GABA_2,-4.9694626653406327e-08,1.1681747631673505e-07,0.6647289201684172,23114
VLMC_MGP_1,-8.327681083567689e-08,1.8930935400066122e-07,0.6699945166088478,23114
Neur_Glut_1,-1.205769085983898e-07,2.646104285435511e-07,0.675688898588918,23114
Gbl_HB_2,-5.112559022598286e-08,1.0935310753025633e-07,0.6799387562615449,23114
VZ_prog,-6.65300947986144e-08,1.2750662037964533e-07,0.6990873964563936,23114
Neur_CB_GNP_IPC_2,-6.011480237078093e-08,1.120374703585583e-07,0.7042141397313909,23114
PreOPC_3,-2.0625451601140785e-07,3.708418917010266e-07,0.7109557932898276,23114
End_early_2,-2.659416400760729e-07,4.389613098040107e-07,0.727690496054965,23114
Neur_CB_GNP_IPC_1,-4.6399851588195263e-08,7.638529224159e-08,0.7282221305914398,23114
Floor_plate,-6.398083055235687e-08,9.990316704936953e-08,0.7390529545558898,23114
VLMC_MGP_2,-1.047333641143558e-07,1.5927250909022446e-07,0.7445938517113806,23114
Neur_Purk_2,-7.385055071658267e-08,1.037854338527573e-07,0.7616343045911673,23114
T_Cell_immature,-1.9894061288682682e-07,2.703810989609022e-07,0.7690672613719101,23114
OPC_1,-3.171867637876584e-07,4.246516539572448e-07,0.7724483031018896,23114
Neur_HB_IPC_1,-7.005726431388413e-08,8.836261800518048e-08,0.7860639689266051,23114
Immune_uncertain,-9.861858124778336e-08,1.2161626281160378e-07,0.7912883406090561,23114
VLMC_SLC6A13_1,-3.506342770554568e-07,4.041310632768777e-07,0.8072002149434974,23114
Neur_Tel_Glut_NBL_2,-1.0347549324271097e-07,1.1925114690821852e-07,0.8072236299177451,23114
Gbl_CB_VZ,-9.333977691073543e-08,1.0399973326058492e-07,0.8152739551179002,23114
Gbl_HB_3,-1.3276787099465e-07,1.457048898146158e-07,0.8189078459067815,23114
Neur_MB_Glut_NBL_1,-9.48585232035343e-08,1.0247632753334552e-07,0.822689374310239,23114
Rgl_CB_1,-1.3801423735498356e-07,1.4728206278474929e-07,0.8256398324838778,23114
Neur_HB_Glut_NBL_3,-7.045946838507597e-08,7.472557125573437e-08,0.8271364617675517,23114
PreOPC_4,-5.095092687275999e-07,5.171789354113598e-07,0.8377297590465071,23114
Neur_Tel_Glut_SATB2_2,-1.0058474331978301e-07,1.0141199996073034e-07,0.8393628472865651,23114
Gbl_General_1,-1.0855961830260405e-07,1.0747748870622778e-07,0.8437687469490722,23114
Neur_Purk_4,-1.0433117324339866e-07,9.84164585918528e-08,0.8554501814554676,23114
Neur_GABA_IPC,-4.518689883007543e-07,4.161319768369813e-07,0.8612337426783414,23114
Neur_Tel_Glut_PCNA,-2.4707868992162804e-07,2.2723000648475145e-07,0.8615590587474085,23114
Neur_Gly_8,-2.4305651496771965e-07,2.227623191071446e-07,0.8623861003299467,23114
Neur_Purk_1,-1.3595030788571593e-07,1.12548535039099e-07,0.8864621466777909,23114
OPC_2,-2.2748377748059507e-07,1.815423827438651e-07,0.8949083441061343,23114
Gbl_HB_5,-1.299890421486284e-07,9.985217273911235e-08,0.9035101584330608,23114
Neur_CB_GNP_IPC_4,-1.1699167259094993e-07,8.664550784635117e-08,0.9115294619233928,23114
Neur_Purk_3,-1.5251024980113584e-07,1.119345095268429e-07,0.9134791961780652,23114
Neur_Purk_6,-1.3887247409311886e-07,1.014859078779298e-07,0.9144052496930108,23114
Neur_Purk_NBL_2,-1.639058473163874e-07,1.1932600308599354e-07,0.9152165953053784,23114
Gbl_CB_1,-2.0537049836316717e-07,1.4776979102324998e-07,0.9177052349286348,23114
Neur_Purk_5,-1.507546462506544e-07,1.0579999642117987e-07,0.9229072612602542,23114
Neur_Purk_NBL_1,-1.7058493345996076e-07,1.1710882173554077e-07,0.9273915668068802,23114
Neur_HB_Glut_NBL_4,-9.66696770583086e-08,6.516248144285161e-08,0.9310315056060444,23114
Neur_Tel_Glut_SATB2_1,-1.9886994490984226e-07,1.3162915842908996e-07,0.9345847576945012,23114
Neur_HB_Glut_NBL_2,-1.353701026682667e-07,8.322503582549115e-08,0.9480841841643596,23114
Neur_CB_GNP_IPC_3,-1.3633403109802753e-07,7.790475900862427e-08,0.9599416214976504,23114
Neur_MB_GABA_TFAP2B,-2.2662751866328562e-07,1.1699663934908272e-07,0.9736299549851049,23114
Neur_Tel_Glut_NBL_1,-2.881080440554024e-07,1.3135679922562728e-07,0.9858579846734772,23114
Gbl_General_2,-5.296231996291232e-07,2.276153537818279e-07,0.990012955468846,23114
Neur_HB_Glut_NBL_1,-1.905079632389978e-07,7.381558952877488e-08,0.9950723234350284,23114
Gbl_CB_VZ,3.562639397934111e-07,1.341580749022627e-07,0.0039589191335127,5201
COP,3.925455620872935e-07,1.6171050395390885e-07,0.0076025099487016,5201
OPC_6,4.204802021431698e-07,1.914875763207434e-07,0.0140509280230904,5201
Neur_CB_GNP_IPC_3,2.0832589771083577e-07,1.020129489310273e-07,0.0205682523471969,5201
Neur_DRG_1,6.227585861266033e-07,3.5551680583989045e-07,0.0399127524863036,5201
Gbl_HB_1,2.0244344340238533e-07,1.221207839188036e-07,0.048685858661025,5201
Rgl_CB_VZ,4.450996378775116e-07,2.814140310131696e-07,0.0568642855519918,5201
OPC_4,2.422964944962845e-07,1.5806539850778293e-07,0.0626517718157775,5201
Neur_CB_GNP_IPC_1,1.4489799968479522e-07,9.858684240139233e-08,0.0708147541276191,5201
Gbl_HB_2,1.9689011216297602e-07,1.3542163432589365e-07,0.0729864041735535,5201
Gbl_HB_5,2.0147033115092187e-07,1.4113317146037798e-07,0.0767151279556782,5201
Neur_Gly_8,5.396844702725214e-07,3.994526950696088e-07,0.0883381419771072,5201
Neur_Gly_4,4.21396944603096e-07,3.119236905451724e-07,0.0883538584177374,5201
Neur_GABA_IPC,9.9358878587844e-07,7.687376786330364e-07,0.0980930727801908,5201
VLMC_MGP_1,2.717318325410749e-07,2.1071457369774877e-07,0.0985994713668234,5201
Neur_Gly_1,9.12793682807712e-07,8.361129946651155e-07,0.1374800929375186,5201
Neur_MB_Glut_NBL_1,1.5158064249912108e-07,1.395777343700344e-07,0.1387407276062527,5201
Schwl_1,2.629637478041428e-07,2.452851545597619e-07,0.1418434793962639,5201
Rgl_Tel_ventral,2.3664468295401366e-07,2.2266584212946938e-07,0.1439409886972105,5201
PreOPC_4,8.550256950799032e-07,9.109164947945612e-07,0.1739569482392689,5201
Schwl_2,1.5003306799149334e-07,1.613662801168105e-07,0.1762458265059229,5201
Gbl_CB_1,1.7075707752641318e-07,1.904897612903892e-07,0.1850167031443814,5201
Neur_CB_IPC_1,2.7855452322281764e-07,3.196265398635481e-07,0.1917406082842871,5201
Neur_Int_LGE_CGE,1.334520048690112e-07,1.8522446106310032e-07,0.2356122871662282,5201
PVM,6.988523629901482e-08,1.0945650124803495e-07,0.2615822713582204,5201
Rgl_Tel_dorsal,9.983604521908884e-08,1.5698080031588125e-07,0.2623959831827853,5201
Gbl_General_1,8.709667225711765e-08,1.3733849838386272e-07,0.2629832391185781,5201
Neur_Glut_1,2.513173261357576e-07,4.031646912738161e-07,0.2665235127191084,5201
Neur_Purk_6,6.669946257718935e-08,1.1279730721149289e-07,0.2771525439309012,5201
PreOPC_3,2.051693603566929e-07,3.633794632534508e-07,0.2861679568314195,5201
OPC_5,1.1497974077772005e-07,2.04803321225516e-07,0.287257190278539,5201
Neur_CB_GNP_IPC_2,6.272132004403431e-08,1.2967438581505816e-07,0.3143053639856156,5201
VLMC_MGP_2,7.945557154963449e-08,1.723652683372706e-07,0.3224093280334511,5201
Neur_GABA_3,1.0855156323422607e-07,3.007731752453401e-07,0.3590839647094187,5201
Gbl_Di,8.40212120022702e-08,2.416774200669587e-07,0.3640483292891983,5201
Neur_Gly_6,1.1344327970626069e-07,3.393218873996964e-07,0.369067731072633,5201
Gbl_HB_3,5.6649527224030393e-08,1.7660342071968858e-07,0.3741913865692287,5201
Neur_HB_GABA_1,6.548508734517469e-08,2.14337985548486e-07,0.379984100024628,5201
Rgl_Tel_2,1.1079736128419204e-07,4.022165031022799e-07,0.3914787494325942,5201
Neur_HB_Glut_NBL_2,2.618678199279443e-08,9.894689594040305e-08,0.3956376572880895,5201
Rgl_Tel_1,7.628246420302147e-08,3.227458287927614e-07,0.40657875755094,5201
Mic_dividing,1.8163333796701706e-08,8.404550687428707e-08,0.4144498000616273,5201
Rgl_CB_2,2.9299521692191864e-08,1.4599964772677386e-07,0.4204735630548566,5201
PreOPC_2,3.6464390746640346e-08,2.2730132855258034e-07,0.4362738849455139,5201
Gbl_late,1.324165531608981e-07,8.263772022519271e-07,0.4363470255509425,5201
Neur_MB_Glut_NBL_2,2.0097528888754218e-08,1.6043458013135086e-07,0.4501551745704398,5201
VLMC_SLC6A13_3,9.19323193003757e-08,7.581748840455819e-07,0.4517446229412996,5201
Floor_plate,1.3628370264584224e-08,1.1318589481794249e-07,0.452080386475886,5201
Neur_MB_GABA_1,1.4191716344208393e-08,1.218797874011585e-07,0.4536518075719483,5201
VLMC_SLC6A13_1,6.083447061757017e-08,5.249163902368176e-07,0.4538684185476491,5201
Mic_5,9.629703073347204e-09,8.678495500510009e-08,0.4558238299361935,5201
OPC_2,2.1894205270989937e-08,2.2167866212742925e-07,0.4606622283196837,5201
End_early_2,5.690827770245173e-08,5.79398636872683e-07,0.4608789764744594,5201
Mic_2,7.086986602511648e-09,8.336964299942206e-08,0.466127992168927,5201
Neur_HB_NBL,2.491983082802128e-08,3.068195592603728e-07,0.467633566871269,5201
Mic_active_1,6.233008547336241e-09,8.762498028464337e-08,0.4716460393217138,5201
Neur_MB_Glut,1.2175088379691412e-08,1.7578643877121086e-07,0.4723910614632412,5201
Neur_Tel_Glut_NBL_2,7.704600737551317e-09,1.3314266519877938e-07,0.4769271825249498,5201
Mic_1,-4.465110206282245e-11,8.29323874740916e-08,0.5002147919788796,5201
Rgl_MB_2,-4.92931920128946e-10,1.5624543338196592e-07,0.5012586035561298,5201
Neur_DA,-4.305309726059338e-09,1.7576288071475477e-07,0.509771109406821,5201
Roof_plate,-6.864017516163049e-09,1.2562158950352414e-07,0.5217875353337548,5201
Mic_3,-6.042895955925753e-09,7.954187865035751e-08,0.5302790144111512,5201
OPC_3,-1.8457509058521967e-08,2.3197768595959297e-07,0.5317087340911997,5201
Neur_GABA_1,-2.952588960232343e-08,3.520878307159292e-07,0.5334159073975527,5201
Neur_Purk_3,-1.3010488915194829e-08,1.280431569366677e-07,0.5404669527401279,5201
Neur_Tel_Glut_NBL_1,-2.0541863906928446e-08,1.960379034537072e-07,0.5417268587638088,5201
Neur_HB_Glut_NBL_3,-1.2847941693590556e-08,1.0273060052827637e-07,0.549763719667958,5201
Neur_CB_GNP_IPC_4,-1.2794288009404982e-08,1.0080031347580413e-07,0.5505009377144943,5201
Mic_4,-1.1457334628599565e-08,8.642932768123761e-08,0.5527305188496497,5201
Neur_MB_GABA_2,-2.5639440919568333e-08,1.455898384784972e-07,0.5698951973966209,5201
Rgl_MB_1,-3.0797510400553594e-08,1.7193066712632084e-07,0.5710812049305267,5201
Neur_DRG_2,-6.281323922474369e-08,3.468079995362757e-07,0.5718625987632132,5201
Neur_Int_MGE,-3.685646505743587e-08,1.8883815437977386e-07,0.5773719800742865,5201
VSMC,-2.327927465746601e-08,1.0290717899797e-07,0.5894833781793731,5201
Gbl_HB_4,-9.228253747628004e-08,3.771450322768225e-07,0.5966506550109485,5201
Neur_Gly_7,-1.32714456157306e-07,5.421327968998184e-07,0.5966946011922775,5201
Per_5,-2.9345770506188193e-08,1.0493564269471097e-07,0.610128872677034,5201
Mic_active_2,-2.6998910415175185e-08,9.047276146550896e-08,0.6173088089027564,5201
Neur_CB_NBL_1,-5.3193794537204766e-08,1.4275862260205002e-07,0.6452819498866901,5201
Neur_late,-1.540598718469911e-07,4.110535697877464e-07,0.6460926732139456,5201
Neur_Purk_4,-4.32417361751078e-08,1.0542374904668478e-07,0.6591596449100112,5201
Rgl_CB_1,-8.023682028404019e-08,1.911710693655802e-07,0.6626521254455696,5201
Per_2,-3.713608554731193e-08,8.688445251509e-08,0.6654629972459843,5201
T_Cell_immature,-1.0973226009936977e-07,2.468577522303037e-07,0.6716652760329351,5201
Per_4,-4.830967111389836e-08,1.0840492977060576e-07,0.6720716713653829,5201
PreOPC_1,-1.2131269375415686e-07,2.671172984436244e-07,0.6751414153284867,5201
Neur_MB_GABA_TAL2,-6.966493052309387e-08,1.4218932345365468e-07,0.6879135469529037,5201
Mic_6,-4.567635681828808e-08,9.126736811136717e-08,0.6916270528899503,5201
Neur_SER,-1.2999968223699297e-07,2.449786627137384e-07,0.7021718122404919,5201
Rgl_CB_3,-1.3933082247590086e-07,2.58530864961913e-07,0.7050334674804685,5201
OPC_1,-2.135458507694069e-07,3.803151145615562e-07,0.7127706617451444,5201
PreOPC,-9.418361358306397e-08,1.6675451903073585e-07,0.7138964451856638,5201
Per_3,-5.331598488270777e-08,8.7989653582099e-08,0.7277209440048173,5201
Gbl_General_2,-1.712652849238652e-07,2.6875660870162525e-07,0.7380191579132553,5201
Neur_Purk_NBL_2,-7.421204164054367e-08,1.135705175648028e-07,0.7432651536871695,5201
Neur_Gly_5,-2.405333080483477e-07,3.526841659680282e-07,0.7523829511123747,5201
Neur_Purk_2,-8.951873527224896e-08,1.249969795722258e-07,0.7630559392831531,5201
Neur_HB_Glut,-1.539327047779728e-07,2.1182785879136485e-07,0.7662913626323565,5201
VZ_prog,-1.2357320867703108e-07,1.59408397623322e-07,0.7808889201849716,5201
VLMC_SLC6A13_2,-9.811693378402142e-08,1.1733041741162581e-07,0.7984913576932551,5201
Neur_Gly_2,-1.7768486766791336e-07,2.085875797110717e-07,0.8028507096041576,5201
Neur_Gly_3,-1.6035465692971586e-07,1.802883484110748e-07,0.8131151648478598,5201
Per_1,-7.629820365792684e-08,8.563517406443015e-08,0.8135268433224941,5201
Neur_MB_GABA_IPC,-2.809620405241976e-07,3.107571706061e-07,0.8170343409548491,5201
Schwl_3,-1.947725720345941e-07,2.1432308995423705e-07,0.818266909439031,5201
Neur_Tel_Glut_SATB2_2,-1.0748979935675173e-07,1.1656137579436465e-07,0.82178093027663,5201
Neur_Tel_Glut_SATB2_1,-1.339140144579572e-07,1.451991261068195e-07,0.8218083052531917,5201
Neur_Tel_Glut_PCNA,-2.3156398017828694e-07,2.4963428706374704e-07,0.8231957931572631,5201
End_8,-9.721792380518744e-08,1.0298462715766061e-07,0.8274162570089882,5201
Neur_Purk_1,-1.2061413554491658e-07,1.2404802957542818e-07,0.8345538211909929,5201
Neur_CB_GABA_1,-4.981780583673514e-07,4.844195672922684e-07,0.8481196191005222,5201
Neur_GABA_2,-4.6400757562167234e-07,4.50429399526508e-07,0.8485290187077701,5201
Gbl_MB,-5.673204225152853e-07,5.495430917323439e-07,0.849045741625359,5201
Immune_uncertain,-1.1770863309457166e-07,1.1007707540449425e-07,0.8575393255831518,5201
Neur_HB_Glut_2,-2.604245370939853e-07,2.4275821327682775e-07,0.8583135853704973,5201
End_early_1,-1.9579071787787526e-07,1.817966624942892e-07,0.8592545988423077,5201
End_9,-1.0665151446195723e-07,9.25237043883258e-08,0.8754819876258405,5201
Neur_Purk_NBL_1,-1.5266230380137666e-07,1.289091116069739e-07,0.8818455340734542,5201
Neur_HB_Glut_NBL_4,-9.784688074468274e-08,8.104462573919223e-08,0.8863457319516109,5201
Neur_HB_IPC_1,-1.345753270552794e-07,1.1056948475812606e-07,0.8882189913160285,5201
End_3,-1.1303611420810097e-07,8.858590682185353e-08,0.8990232322812648,5201
Neur_Purk_prog,-1.591871654796232e-07,1.155547167623776e-07,0.9158352363615778,5201
Neur_Purk_5,-1.729241099235951e-07,1.2195350495552242e-07,0.9218974831485168,5201
Neur_MB_GABA_TFAP2B,-2.3383575407610947e-07,1.6374894715180925e-07,0.923356054823979,5201
Neur_HB_Glut_NBL_1,-1.2809278697935458e-07,8.842973964689363e-08,0.9262650157104478,5201
End_5,-1.3083255393786252e-07,8.893160203432138e-08,0.9293759802615452,5201
End_6,-1.3924593028714164e-07,9.158339948015513e-08,0.9357982316835716,5201
Per_6,-1.447130333373601e-07,8.716899146602896e-08,0.9515572047200046,5201
End_7,-1.719938476310477e-07,9.927364407952195e-08,0.9584097356603314,5201
End_2,-1.7382881562850457e-07,9.957303549888604e-08,0.9595720906326104,5201
End_4,-1.5636051187888078e-07,8.791031894946603e-08,0.9623503212176564,5201
Per_7,-2.74551657599767e-07,1.5357875189252682e-07,0.963087223036,5201
End_10,-2.1978974025810973e-07,1.1884528282831009e-07,0.9677983075441482,5201
End_1,-2.249339041405926e-07,1.1915453385929676e-07,0.9704702019162894,5201
End_3,6.114289504820713e-07,1.5791314396392112e-07,5.398804627711571e-05,5254
End_4,5.79720519860252e-07,1.691343329182677e-07,0.0003044996326439,5254
End_1,7.381500190780486e-07,2.2075754924758723e-07,0.0004133251508633,5254
End_early_1,1.1464390659805117e-06,3.4628319224966417e-07,0.0004653179630921,5254
End_2,6.54393354292366e-07,2.002133191022205e-07,0.0005406329016305,5254
End_5,5.19764436563835e-07,1.5997667300806313e-07,0.0005790545156165,5254
End_7,6.46147519534043e-07,2.0571754045988155e-07,0.0008420177219351,5254
End_8,6.028450320139767e-07,1.998168152614469e-07,0.0012764975219791,5254
End_10,6.486146624527176e-07,2.1850442827374601e-07,0.0014966361051867,5254
End_6,5.314589758577846e-07,1.8794089579202426e-07,0.0023434651497568,5254
End_9,4.633737038824287e-07,1.734473345259072e-07,0.0037750602106985,5254
End_early_2,2.502861778882259e-06,1.0546331233853015e-06,0.0088172100689694,5254
Per_6,4.0643712255886553e-07,1.7290515370363728e-07,0.0093706723670135,5254
Per_4,4.888437963104754e-07,2.2165787825719427e-07,0.0137130962654363,5254
Per_7,6.129765670402974e-07,2.7905785592276935e-07,0.0140247589335694,5254
VSMC,5.627889675783783e-07,2.670821616566084e-07,0.0175511881349436,5254
Per_2,3.714326149606371e-07,1.8208570902415842e-07,0.0206812438813462,5254
Per_5,4.781439021690753e-07,2.439171695148722e-07,0.0249820263290252,5254
Per_3,4.021047323513346e-07,2.1695393062772977e-07,0.0319117587692122,5254
Per_1,3.698360593540232e-07,1.99684749893798e-07,0.0320057559600624,5254
Rgl_Tel_ventral,6.513946255322702e-07,3.582835979765958e-07,0.0345245921893226,5254
Schwl_1,9.026875044839558e-07,5.088611639478768e-07,0.0380368089537301,5254
Rgl_Tel_1,8.05316056527099e-07,4.72408676243008e-07,0.0441250001721269,5254
VLMC_MGP_2,3.857197875575668e-07,3.090717986751032e-07,0.1060166051730637,5254
VLMC_MGP_1,4.603260201621263e-07,3.76942006411129e-07,0.1110029218105584,5254
PreOPC_3,7.516809696254562e-07,6.377597484151761e-07,0.1192733331804391,5254
Gbl_Di,4.197059572740109e-07,3.812132376717014e-07,0.135453932846468,5254
VLMC_SLC6A13_2,3.508377063843667e-07,3.3610180145232133e-07,0.148278883421837,5254
PreOPC_1,4.359225793142078e-07,4.415259381183235e-07,0.1617455639376609,5254
Rgl_MB_2,2.1761049107829227e-07,2.2434296636559175e-07,0.1660256748808293,5254
Rgl_Tel_2,6.907369675177292e-07,7.851978268938823e-07,0.1895114632548809,5254
OPC_1,5.189110308908957e-07,7.0843146108385e-07,0.2319381869841995,5254
Rgl_CB_1,1.9685805696140002e-07,2.774228144906081e-07,0.2389774202926917,5254
Rgl_Tel_dorsal,1.5030522508680334e-07,2.408268701681776e-07,0.2662739008029219,5254
Gbl_General_2,2.7086154597306374e-07,4.3987120556645414e-07,0.2690216240248346,5254
Gbl_HB_1,9.971189165927333e-08,1.6455675665380694e-07,0.2722765506012574,5254
OPC_5,1.8763202807444786e-07,3.286149768105706e-07,0.2840071687791082,5254
COP,1.2569111721840605e-07,2.3444679589064938e-07,0.2959385446978799,5254
Gbl_CB_1,1.5247851661369844e-07,2.879300579320993e-07,0.298205777079081,5254
Neur_MB_GABA_TAL2,1.0241068314548207e-07,2.055760175347617e-07,0.3091840351945458,5254
Roof_plate,6.943715013338199e-08,1.531857714036337e-07,0.3251709725735306,5254
OPC_3,1.7392371697388973e-07,3.918428350911981e-07,0.3285715742315384,5254
Gbl_HB_5,7.889384934261797e-08,1.880730864515692e-07,0.337430836730083,5254
Neur_MB_GABA_IPC,1.8830973241188004e-07,4.5985187790707844e-07,0.3410860735331436,5254
OPC_2,1.642135291287011e-07,4.814201344593524e-07,0.3665132739582238,5254
Gbl_late,4.6152171138444886e-07,1.3876231582336424e-06,0.3697185980216803,5254
