,tSNE1,tSNE2
E9440_449,13.127859,-6.625624
E9441_361,5.2655926,-2.0244365
E9442_329,14.1219015,-8.411753
E9443_396,12.965409,-6.2340903
E9444_469,16.437996,-4.0475335
E9445_6,-22.17999,13.811291
E9446_255,-0.26795685,0.83566695
E9447_184,-4.0997086,1.7189932
E9448_433,16.892721,-3.9918613
E9449_483,15.990912,-6.894366
E9450_430,16.634405,-4.5372844
E9451_125,-15.973169,6.594561
E9452_347,7.7590895,-2.4008274
E9453_297,3.4088864,-0.20823167
E9454_335,5.6451454,-2.4027646
E9455_452,16.459824,-4.1009517
E9456_102,-14.703827,9.206841
E9457_499,12.412339,-7.030642
E9458_375,0.5515896,-2.2804835
E9459_473,14.318481,-8.083046
E9460_16,-19.790007,14.455827
E9461_243,-0.7826029,1.1950184
E9462_309,5.25152,-1.6768272
E9463_386,15.653929,-8.57288
E9464_311,6.1031837,-3.0179145
E9465_229,-5.9227057,-1.8425288
E9466_233,8.991396,-0.2877004
E9467_251,5.168528,-1.7041852
E9468_54,-14.6600685,14.48977
E9469_424,13.424425,-8.633815
E9470_48,-15.7883415,14.57196
E9471_7,-22.046247,13.87066
E9472_478,16.695778,-4.976701
E9473_478,13.711153,-4.118242
E9474_214,-0.19887881,1.9833729
E9475_368,14.506062,-5.6300945
E9476_67,-14.2627535,13.464263
E9477_346,13.192274,-6.659753
E9478_179,-1.4062959,3.248365
E9479_356,5.4705606,-5.3479953
E9480_72,-16.199305,9.314167
E9481_296,6.6265507,-1.2585205
E9482_316,10.185609,-8.643314
E9483_10,-21.173355,14.183661
E9484_243,-9.589764,1.919171
E9485_132,-15.457404,4.901402
E9486_333,13.37904,-6.680353
E9487_128,-14.769274,4.9815254
E9488_160,-7.316506,-1.9423391
E9489_385,15.463796,-4.6395164
E9490_332,13.463374,-11.367099
E9491_342,5.7067337,-2.1970663
E9492_380,9.99595,-2.627649
E9493_383,4.86305,-3.28019
E9494_421,16.134806,-8.362463
E9495_480,17.376163,-3.1324253
E9496_93,-13.399871,11.420536
E9497_131,-18.191025,2.9306707
E9498_267,6.1779084,-4.264347
E9499_346,6.2705493,-0.88661027
E9500_445,14.633102,-5.6005507
E9501_27,-17.252295,14.208038
E9502_313,5.1239176,-0.12590393
E9503_348,10.747289,-7.2573805
E9504_109,-16.36954,6.197177
E9505_428,14.403303,-6.1024647
E9506_362,7.8410745,-2.745482
E9507_440,15.8094015,-7.1669292
E9508_446,18.925703,-6.5556636
E9509_381,9.381033,-3.0437837
E9510_479,12.338171,-10.656184
E9511_20,-18.341148,14.934931
E9512_170,-9.042247,-0.46384764
E9513_448,11.929468,-3.7917314
E9514_42,-16.214352,15.118284
E9515_472,15.264179,-4.555237
E9516_359,11.70548,-8.062378
E9517_287,6.4365835,-0.5907804
E9518_216,-7.5137954,-0.40520617
E9519_115,-16.342524,6.4858723
E9520_165,-16.209717,2.1800718
E9521_255,5.2599063,-0.6705902
E9522_4,-22.532003,13.642335
E9523_243,-4.4734244,0.2643246
E9524_50,-15.860229,14.502199
E9525_341,1.06494,-3.3511906
E9526_475,12.077209,-8.612718
E9527_213,-4.4273043,-1.4608428
E9528_239,-6.5468817,1.7135558
E9529_95,-15.12389,5.9604573
E9530_251,-0.3039961,1.6970153
E9531_230,-6.8894,-1.682286
E9532_372,11.954087,-5.592593
E9533_268,12.004106,-6.6194453
E9534_75,-17.73175,4.2760296
E9535_267,5.11899,-4.7123494
E9536_409,10.229763,-7.553308
E9537_193,-7.801181,-1.0901058
E9538_73,-14.464274,11.873832
E9539_318,7.477764,-0.97087264
E9540_343,9.853034,-4.1095505
E9541_328,15.08484,-6.364394
E9542_137,-17.426313,1.7476833
E9543_312,5.010355,-3.3388987
E9544_193,-8.205183,1.2087259
E9545_242,-4.1880536,-0.88199174
E9546_296,6.450296,-1.6303592
E9547_492,16.988033,-10.726546
E9548_438,14.511029,-9.096526
E9549_25,-17.426247,15.316791
E9550_258,3.4933174,-1.529503
E9551_370,13.9874935,-9.28041
E9552_323,7.727381,-3.4131896
E9553_439,16.38251,-6.9003744
E9554_380,7.0157146,-1.6279275
E9555_55,-15.56487,14.539278
E9556_157,-2.5610394,0.22075665
E9557_335,7.2495666,-2.619192
E9558_171,-6.8258276,-1.8126596
E9559_105,-15.424997,4.6855965
E9560_166,-7.549856,-1.3018281
E9561_401,19.72559,-7.5238953
E9562_275,5.016604,-0.56778395
E9563_372,15.039348,-7.357413
E9564_9,-21.497068,14.085107
E9565_301,-2.4886665,-0.19724494
E9566_460,15.302775,-6.26647
E9567_300,4.2999864,-0.32697818
E9568_144,-18.416885,2.1756
E9569_410,11.858694,-7.0143037
E9570_78,-14.7150955,13.218799
E9571_338,6.210925,-5.261748
E9572_430,18.112118,-5.58135
E9573_220,-0.63993454,2.5173917
E9574_466,15.401916,-9.550329
E9575_418,16.938482,-6.287839
E9576_164,-9.472437,3.218386
E9577_177,-8.7967415,-0.49955502
E9578_356,4.8922553,-3.916397
E9579_94,-18.420732,3.1300192
E9580_152,-4.1618986,0.23511744
E9581_333,16.263083,-6.8938017
E9582_418,11.985052,-10.594929
E9583_242,-4.4885836,-1.2201964
E9584_223,0.52845144,2.2993224
E9585_235,-10.68839,2.973429
E9586_163,-15.723994,3.6687567
E9587_299,4.9250994,-2.6646068
E9588_431,11.713713,-8.343741
E9589_32,-16.131992,15.28698
E9590_198,-4.148265,-1.5369103
E9591_192,-16.294952,1.8097508
E9592_219,-5.5323906,-1.3966621
E9593_470,14.049227,-5.4606233
E9594_444,14.335153,-5.192867
E9595_246,2.156531,0.6823505
E9596_42,-16.029104,14.977093
E9597_495,16.00003,-6.728477
E9598_437,15.542741,-7.895074
E9599_467,17.951338,-5.4911036
E9600_135,-17.0835,1.921956
E9601_169,-16.158463,2.4469492
E9602_327,14.559245,-6.854794
E9603_60,-16.07593,10.465648
E9604_488,14.648678,-4.3274574
E9605_169,-1.0064726,2.4923732
E9606_308,13.099349,-7.2791986
E9607_177,-9.292934,0.67873055
E9608_35,-16.610847,15.1940565
E9609_426,15.678084,-4.3242493
E9610_273,4.475003,-0.7904696
E9611_329,-0.051619615,2.4002776
E9612_164,-3.206576,4.6405053
E9613_363,16.196388,-5.2025466
E9614_344,7.289356,-2.7277594
E9615_437,14.262591,-2.5675893
E9616_282,10.796603,-3.030952
E9617_200,-2.9724646,0.045084693
E9618_41,-16.206532,14.038034
E9619_321,5.5727334,-2.727085
E9620_231,0.65628153,2.0207143
E9621_232,-0.3643191,1.6429429
E9622_491,15.482661,-8.657353
E9623_327,5.4396005,-1.1482855
E9624_146,-17.36596,1.6696076
E9625_418,6.2178373,-4.197363
E9626_360,13.304192,-9.153616
E9627_41,-16.066154,14.489558
E9628_253,4.9388666,-3.3674066
E9629_335,-0.004691589,1.4360802
E9630_366,11.860143,-8.024138
E9631_292,5.034714,-2.5719318
E9632_81,-16.087734,8.050671
E9633_450,19.042513,-9.297063
E9634_335,19.236683,-5.388835
E9635_468,15.170484,-5.7520075
E9636_70,-14.307736,12.009466
E9637_68,-16.484406,8.14989
E9638_116,-15.718353,4.664234
E9639_35,-15.721352,15.460081
E9640_203,-6.2519493,-2.022836
E9641_311,-0.32644913,1.738248
E9642_435,12.516495,-6.8011494
E9643_132,-12.022546,10.030822
E9644_252,-8.380784,2.1421587
E9645_365,9.995157,-2.4788902
E9646_380,8.020298,-1.8074639
E9647_220,1.3174964,-0.4610526
E9648_82,-17.100704,4.710704
E9649_401,14.51028,-8.41925
E9650_210,-8.866822,0.22663745
E9651_231,-4.841289,-0.9493221
E9652_481,15.498266,-6.2089915
E9653_62,-14.3825,14.28487
E9654_481,17.132214,-6.275682
E9655_371,14.580374,-5.491402
E9656_18,-19.136938,14.4748125
E9657_86,-13.3086605,12.9168215
E9658_242,-0.013332985,-2.1854038
E9659_334,17.45945,-6.5784264
E9660_248,-5.635587,2.0347123
E9661_398,13.129271,-9.14603
E9662_338,5.33921,-0.8722557
E9663_65,-14.125312,12.731717
E9664_246,-5.174795,-1.2567719
E9665_112,-18.018888,2.1179044
E9666_497,14.894112,-6.3359528
E9667_315,3.3548813,-3.131705
E9668_177,-4.624638,-0.42010435
E9669_193,-1.3861235,3.4781508
E9670_85,-14.0214405,12.414908
E9671_198,-10.016509,2.6674328
E9672_255,2.5580196,-2.4640613
E9673_95,-15.345657,5.831227
E9674_36,-16.337347,15.564085
E9675_173,-1.4813149,1.9353265
E9676_201,-12.917334,2.3051078
E9677_201,1.074446,-0.4553895
E9678_466,12.3592415,-6.652362
E9679_309,7.3017907,-0.47260603
E9680_205,-5.4739337,1.6084536
E9681_118,-18.388815,2.6847513
E9682_438,15.025862,-6.666486
E9683_60,-15.6791725,14.056782
E9684_394,17.454111,-5.2219825
E9685_369,9.422692,-4.5091004
E9686_241,-1.6829407,1.2563868
E9687_166,-9.381867,-0.088740006
E9688_3,-22.662857,13.573512
E9689_360,8.99115,-2.7984428
E9690_278,0.88861305,-1.4667898
E9691_419,17.15488,-8.315741
E9692_97,-13.047172,10.924872
E9693_275,-5.1491814,-2.428654
E9694_272,0.09369665,1.2512999
E9695_303,10.204725,-2.5348732
E9696_406,15.948898,-5.374353
E9697_207,-0.557448,-1.9426249
E9698_226,-3.5779781,0.25620884
E9699_404,9.194167,-5.075233
E9700_317,11.770113,-6.36383
E9701_185,-8.943258,-0.033008765
E9702_241,0.57095647,1.3652476
E9703_118,-13.715627,8.325215
E9704_347,5.6021204,-1.0555928
E9705_200,-0.38215303,1.2563272
E9706_41,-16.013943,14.804062
E9707_437,14.213132,-5.0290284
E9708_312,-0.52212375,2.5877283
E9709_220,-3.1252232,4.8086667
E9710_246,-6.850894,-1.7930447
E9711_494,15.421873,-6.7488704
E9712_326,9.081645,-2.5107882
E9713_404,14.052774,-7.2274747
E9714_452,16.266895,-9.583645
E9715_442,17.768332,-6.5363874
E9716_228,-1.277842,3.0864358
E9717_438,13.223491,-5.026783
E9718_341,9.441572,-1.1259499
E9719_80,-14.0453005,12.749406
E9720_385,13.659751,-8.667009
E9721_30,-16.597813,15.263042
E9722_93,-15.476432,6.203013
E9723_147,-15.329787,2.5695577
E9724_105,-13.48616,10.225288
E9725_295,2.0595243,0.44477633
E9726_385,0.32357243,1.6819062
E9727_275,6.7349324,-4.3468294
E9728_321,5.8248696,-2.6178923
E9729_154,-11.505769,9.86825
E9730_121,-11.488592,7.991152
E9731_231,0.74934965,-0.10611083
E9732_260,-0.44957802,1.4316833
E9733_87,-16.466364,6.834245
E9734_62,-16.194746,13.016727
E9735_6,-22.1183,13.837749
E9736_451,15.4685755,-6.1361394
E9737_476,18.558098,-7.459737
E9738_190,-16.380936,2.1143212
E9739_53,-16.307669,10.310404
E9740_147,-8.99952,-0.31620124
E9741_312,7.2026486,-3.2411792
E9742_192,-5.2037234,-0.4288642
E9743_416,14.980559,-2.8744977
E9744_43,-15.807551,14.727067
E9745_235,5.7687483,0.37031823
E9746_404,10.898068,-3.413357
E9747_78,-15.162949,11.797347
E9748_285,-0.9098997,2.972563
E9749_332,14.505095,-6.9475965
E9750_368,9.01637,-5.838935
E9751_392,16.647657,-2.7919915
E9752_457,14.096813,-6.4483256
E9753_46,-16.180172,14.623181
E9754_387,13.501578,-8.421708
E9755_218,-4.3199577,-1.4149157
E9756_350,10.184492,-7.6460533
E9757_274,5.8421845,-2.4679763
E9758_197,-3.6211338,-0.6489047
E9759_319,4.3238254,-1.22846
E9760_468,19.349176,-5.094879
E9761_366,17.123024,-7.036904
E9762_3,-22.627941,13.592806
E9763_145,-11.215537,3.267677
E9764_262,2.3830914,-3.4826117
E9765_265,-3.1108458,-0.7566043
E9766_345,10.77374,-2.2873945
E9767_51,-15.026736,14.500141
E9768_248,-2.1127083,-0.27675426
E9769_423,11.837682,-7.885146
E9770_462,12.983088,-8.717616
E9771_235,-2.8625362,-1.0553718
E9772_242,-4.6945086,-2.3499882
E9773_245,-5.6320205,-2.4054096
E9774_176,-2.2311444,2.228538
E9775_300,13.689708,-1.637779
E9776_223,-3.3763041,0.107174724
E9777_150,-11.263844,3.5883272
E9778_320,7.1765633,-2.3337052
E9779_404,16.002796,-8.451092
E9780_24,-17.414845,14.161217
E9781_73,-14.560695,14.767833
E9782_273,2.151327,-3.751631
E9783_231,-0.892433,-0.42009458
E9784_208,-3.5649648,-0.22568583
E9785_311,6.277303,-2.4895194
E9786_404,16.3419,-4.2591724
E9787_32,-16.536032,14.581177
E9788_204,-8.374754,-0.81054056
E9789_399,16.053907,-8.094819
E9790_228,9.819081,-2.4616482
E9791_388,2.8686912,-4.5826435
E9792_241,-8.382283,2.2105446
E9793_76,-16.761284,12.716221
E9794_32,-16.526268,14.5203
E9795_494,16.787952,-9.742687
E9796_458,15.051436,-4.149277
E9797_310,5.677143,-1.1463883
E9798_82,-14.766304,8.587486
E9799_296,9.269772,-5.4574933
E9800_31,-16.422611,14.047225
E9801_414,14.617965,-6.980503
E9802_491,18.34359,-4.2783923
E9803_422,11.632204,-5.550679
E9804_369,8.463321,0.22618414
E9805_188,-5.567869,-0.4012995
E9806_217,5.6323557,-1.7753952
E9807_203,-7.0304384,-1.6999111
E9808_217,-3.681559,-0.68129456
E9809_397,5.7348027,-0.36461538
E9810_155,-17.883396,3.6273472
E9811_6,-22.154076,13.821238
E9812_375,10.711969,-4.8721414
E9813_182,-0.5004419,2.4250045
E9814_194,-4.716974,1.3399849
E9815_109,-15.944273,7.7576246
E9816_143,-16.435146,2.5179386
E9817_485,15.377021,-7.1339927
E9818_398,10.87802,-6.4238906
E9819_25,-17.25149,14.066854
E9820_303,7.9497223,-3.6955416
E9821_138,-16.572931,2.1879444
E9822_428,18.779081,-7.9598556
E9823_249,-4.28574,0.17586906
E9824_232,-5.8356705,-1.337251
E9825_301,0.16769347,-3.0650012
E9826_475,18.976145,-7.5974035
E9827_479,11.971464,-9.315803
E9828_270,-0.21261749,1.0825378
E9829_394,16.28879,-5.544642
E9830_262,2.5342324,1.1925032
E9831_390,8.055238,-5.2297273
E9832_115,-16.862396,3.570045
E9833_50,-16.111908,14.596589
E9834_494,14.326009,-4.372893
E9835_482,16.952585,-5.84056
E9836_478,12.796969,-11.580561
E9837_387,17.77198,-5.949539
E9838_156,-8.116517,-0.73985004
E9839_478,17.924665,-6.1986938
E9840_81,-14.234239,11.920714
E9841_217,-8.327511,1.2529498
E9842_220,-7.2295556,-1.2333556
E9843_52,-16.403305,9.163308
E9844_144,-14.580756,5.285675
E9845_224,-1.1861894,2.3994284
E9846_361,6.0891943,-1.3786085
E9847_151,-16.506685,2.347262
E9848_172,-14.496854,2.2829652
E9849_229,1.2846539,2.2840962
E9850_392,15.566351,-5.723911
E9851_343,11.260766,-3.931582
E9852_211,-16.426035,2.2845566
E9853_134,-18.324842,2.5432677
E9854_365,14.497797,-6.157373
E9855_149,-10.886681,2.611882
E9856_262,6.5581193,-2.2006354
E9857_193,-7.768359,-0.5600239
E9858_319,6.289496,-2.3086355
E9859_331,6.1662903,-1.6685032
E9860_323,11.595419,-3.3878884
E9861_163,-10.643231,2.706766
E9862_444,15.144389,-6.8163037
E9863_161,-16.40331,2.155649
E9864_275,6.6529264,-1.2517569
E9865_166,-7.012254,0.46526638
E9866_149,-12.563262,1.5395067
E9867_400,19.47813,-6.0714993
E9868_296,2.792204,0.21690713
E9869_397,17.233929,-6.2943273
E9870_339,12.153056,-9.462288
E9871_2,-22.756521,13.522264
E9872_62,-16.190577,11.375559
E9873_114,-17.618408,3.1839058
E9874_150,-11.784568,10.008722
E9875_194,-10.499819,2.8731852
E9876_326,2.1835258,0.6052456
E9877_266,7.0385838,-1.5612134
E9878_391,13.761454,-6.824903
E9879_346,18.229155,-3.517141
E9880_491,17.029411,-5.4794564
E9881_452,13.039035,-8.00707
E9882_285,7.9270353,-5.9412313
E9883_357,17.221258,-6.0482936
E9884_438,18.153389,-4.022641
E9885_71,-16.319769,8.499152
E9886_204,-0.40759555,2.0929475
E9887_394,15.887365,-1.8148966
E9888_162,-14.830871,2.4209504
E9889_365,15.482243,-5.539891
E9890_322,16.881792,-3.3899286
E9891_357,14.810097,-10.585112
E9892_224,-5.617612,0.8197913
E9893_490,16.555542,-6.7028456
E9894_316,5.8822746,-3.7638023
E9895_26,-17.121029,14.521234
E9896_217,-3.4246707,-0.21589474
E9897_422,14.191376,-6.1653943
E9898_382,13.422107,-5.6081
E9899_68,-14.57573,14.801806
E9900_205,-7.389482,-0.8574737
E9901_68,-15.679549,13.707304
E9902_249,-6.7871466,-0.94311243
E9903_369,12.836345,-3.1093428
E9904_243,-2.8699536,-0.034314144
E9905_415,15.778976,-4.9176383
E9906_403,17.472155,-3.1399484
E9907_424,14.751313,-2.414172
E9908_247,-0.52874464,2.1682258
E9909_439,16.210613,-2.4737198
E9910_122,-16.358145,3.0249622
E9911_386,15.345373,-6.601055
E9912_308,6.3165426,-1.5244232
E9913_181,-5.4336944,-0.6390179
E9914_305,5.167717,0.070383966
E9915_205,-5.8090715,-1.3890418
E9916_32,-16.387419,14.545903
E9917_10,-21.276,14.15614
E9918_172,-0.90634227,1.7651925
E9919_21,-18.367529,14.159392
E9920_124,-16.30851,6.2291126
E9921_255,-6.882194,-1.2198997
E9922_234,-0.709051,1.7706201
E9923_436,16.56659,-7.557113
E9924_25,-17.036514,14.591435
E9925_277,0.7382296,1.5055132
E9926_116,-18.557617,2.618261
E9927_277,4.3857303,-2.0079114
E9928_199,-6.2503877,-1.0971324
E9929_245,5.091182,-1.4756734
E9930_51,-16.29316,13.814677
E9931_108,-17.035332,3.094679
E9932_167,-11.302058,2.935182
E9933_80,-15.418644,10.851988
E9934_498,12.421296,-8.422927
E9935_385,15.144978,-9.029136
E9936_253,5.7163124,-3.0381467
E9937_199,-1.2779938,0.33851796
E9938_361,12.827348,-6.4127197
E9939_361,14.626476,-4.009295
E9940_29,-16.687634,14.658802
E9941_149,-14.460183,2.701733
E9942_303,7.419214,-4.0724626
E9943_265,3.6591396,-0.13884804
E9944_382,13.518443,-5.8855143
E9945_230,-9.248377,1.2363485
E9946_308,8.53068,-1.3169152
E9947_134,-12.302121,10.262464
E9948_55,-15.844547,13.948453
E9949_6,-22.205044,13.7987385
E9950_499,14.1964655,-7.4760633
E9951_256,-1.3439714,0.78413844
E9952_95,-16.022684,8.200716
E9953_305,8.846686,-3.6232371
E9954_312,2.409458,-0.409027
E9955_94,-14.067066,12.280335
E9956_351,15.593315,-9.838183
E9957_322,14.030724,-9.212879
E9958_413,16.28777,-4.2551346
E9959_234,-3.4152641,-0.658977
E9960_13,-20.404377,14.37139
E9961_36,-16.47802,15.095398
E9962_65,-13.937018,12.990306
E9963_303,2.5280688,-0.71196574
E9964_334,9.432045,-2.76135
E9965_152,-14.945051,3.0604618
E9966_320,6.287692,-5.5901756
E9967_111,-15.522544,4.4552217
E9968_219,-6.742041,-1.1232392
E9969_8,-21.734844,13.99453
E9970_19,-18.991312,14.504828
E9971_372,7.346484,-2.7180834
E9972_72,-14.616859,14.473125
E9973_79,-13.662293,12.932763
E9974_22,-18.035604,14.287328
E9975_420,15.677456,-7.262251
E9976_85,-15.179246,6.7050214
E9977_53,-14.679288,14.178024
E9978_299,7.742361,-2.151943
E9979_488,15.337149,-7.5181684
E9980_232,3.029802,-0.93264455
E9981_64,-15.963793,11.522783
E9982_338,5.9494143,-3.9953063
E9983_233,-7.254956,0.78501016
E9984_314,6.0931625,-3.1189554
E9985_202,-9.099483,0.05924485
E9986_461,15.892513,-4.6695786
E9987_98,-12.494101,10.097094
E9988_208,-7.107389,2.828243
E9989_248,-0.12876153,1.9305836
E9990_206,-10.754796,2.776088
E9991_443,12.810947,-5.937334
E9992_482,13.308877,-7.345287
E9993_322,8.282382,-1.994732
E9994_296,5.046532,-1.9934585
E9995_90,-15.670398,9.154504
E9996_339,14.529486,-5.982461
E9997_227,-5.100265,-0.12675503
E9998_187,-13.245268,2.2685685
E9999_318,8.529836,-4.5601997
E10000_208,-4.490253,1.2063923
E10001_489,14.966536,-5.2241716
E10002_482,14.874783,-7.7332234
E10003_92,-16.218245,5.460627
E10004_396,16.323368,-5.973031
E10005_45,-15.36244,14.879861
E10006_338,4.0216703,-1.8643867
E10007_300,13.627505,-4.5458264
E10008_334,8.43496,-2.8830936
E10009_38,-16.490093,14.290036
E10010_267,0.13578615,-1.7712873
E10011_486,16.975052,-9.552618
E10012_410,14.837711,-6.5262494
E10013_361,2.2928863,0.6251961
E10014_495,15.301682,-4.704625
E10015_319,6.7933807,-2.2595832
E10016_106,-15.568575,4.1305842
E10017_165,-3.2802927,4.8370137
E10018_219,-7.5043793,-1.3519495
E10019_259,0.22829106,2.1948392
E10020_445,9.63274,-4.3543863
E10021_212,-5.776041,-0.21805401
E10022_442,11.281287,-8.765499
E10023_420,14.867283,-8.694657
E10024_142,-16.596264,2.8697312
E10025_362,14.0915985,-2.0894675
E10026_185,-6.1385446,0.56841165
E10027_142,-16.578667,2.338961
E10028_212,-7.4472117,-0.5601444
E10029_294,7.796784,-2.1397638
E10030_447,12.521499,-8.843872
E10031_295,3.8205607,-2.2589116
E10032_161,-13.407064,3.0638995
E10033_15,-19.982212,14.427201
E10034_99,-13.369377,11.236012
E10035_342,17.724873,-5.7129054
E10036_105,-18.212732,2.7112439
E10037_332,7.321877,-4.8328013
E10038_216,-3.7889795,-0.6801837
E10039_228,-4.365612,-0.1487539
E10040_129,-12.40163,10.259941
E10041_394,11.517788,-6.9820843
E10042_89,-16.137108,5.801339
E10043_317,6.128348,-4.527559
E10044_474,14.183033,-5.8089848
E10045_351,5.528643,-2.198663
E10046_311,6.1511993,-5.6767225
E10047_74,-13.990352,11.740734
E10048_68,-15.376956,14.208319
E10049_211,1.1545136,1.2054006
E10050_223,-4.712977,0.6552428
E10051_348,6.513095,-4.597252
E10052_66,-15.111929,12.520506
E10053_202,0.5633618,-2.8893168
E10054_5,-22.319271,13.745789
E10055_209,-10.596398,0.85521036
E10056_5,-22.365154,13.724439
E10057_119,-18.57273,2.2677953
E10058_319,8.665411,-1.5934036
E10059_213,-0.17377703,-1.2564778
E10060_183,-3.658258,2.189055
E10061_267,-3.566928,0.56927097
E10062_435,13.374507,-7.933577
E10063_299,5.60221,-1.1835121
E10064_341,16.989206,-8.81342
E10065_136,-12.637402,10.241961
E10066_460,15.516207,-7.451469
E10067_105,-13.360489,9.713444
E10068_422,12.967071,-9.737737
E10069_433,15.081371,-7.0374746
E10070_15,-19.92303,14.436699
E10071_342,6.0396085,-3.5440645
E10072_206,-7.6634674,0.6496618
E10073_265,-1.9651299,0.677012
E10074_113,-15.556859,5.395524
E10075_482,15.967866,-7.15009
E10076_87,-13.420689,11.415463
E10077_48,-15.725605,14.601542
E10078_386,14.771786,-7.1214657
E10079_441,14.474136,-7.4727545
E10080_127,-15.075561,5.8014984
E10081_63,-16.264849,11.35152
E10082_229,-5.7832503,-0.7654025
E10083_29,-16.296255,14.9963
E10084_353,9.3172035,-1.0876377
E10085_140,-3.4877596,4.8009634
E10086_317,7.5285625,-2.6506927
E10087_63,-16.580742,11.960239
E10088_326,1.9391451,-1.8619012
E10089_492,14.726175,-7.904973
E10090_224,0.326178,1.1114751
E10091_255,4.2448187,-1.3852508
E10092_168,-17.258245,1.4111351
E10093_179,-0.41164687,2.4178102
E10094_199,-5.50065,-0.6713718
E10095_145,-15.903108,2.5996194
E10096_288,5.815102,-5.934214
E10097_480,16.829277,-4.985901
E10098_241,-6.210014,-2.0911543
E10099_370,5.158497,-4.341729
E10100_382,12.962894,-6.815344
E10101_141,-3.689843,4.562624
E10102_238,-0.24691366,-1.827219
E10103_179,-3.9970474,4.452728
E10104_362,10.884778,-5.413698
E10105_185,-0.0007998835,2.5707622
E10106_346,12.543266,-4.37003
E10107_415,14.859235,-6.7191606
E10108_325,7.4230247,-6.108187
E10109_320,7.1909976,-2.634117
E10110_388,6.320049,-2.0728405
E10111_389,11.841447,-3.4639952
E10112_497,12.464946,-7.5644846
E10113_189,-1.2203019,3.3199863
E10114_80,-16.146425,8.599377
E10115_348,12.791779,-6.624424
E10116_290,2.6694827,0.025339447
E10117_322,6.0292335,-3.0805497
E10118_334,0.35471618,2.3246355
E10119_429,12.379221,-9.372759
E10120_373,-4.2397127,0.1433565
E10121_56,-16.542204,9.992457
E10122_214,-0.405978,0.02147975
E10123_222,-8.387489,-0.22121257
E10124_137,-16.668562,2.2378297
E10125_5,-22.397984,13.708884
E10126_211,5.1182556,-2.329256
E10127_6,-22.07926,13.85377
E10128_247,-6.156411,-1.4245299
E10129_11,-20.928759,14.248512
E10130_410,10.655269,-7.312459
E10131_354,10.082955,-4.335304
